TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  115.98   98.14   -7.79  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
TEXTURE AT STRAIN =    0.9500
   2.097   3.254   0.126  <-- length of phase ellipsoid axes
  -59.99    1.01 -168.64  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
  125.16   55.82 -135.03   0.0003500
